Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
3308dc2e,09-06-2026 21:16,1,21,HSR Layout,Whitefield,14.2,73,Free-Flow,Heavy Downpour,iOS,Premium,43,3,5,0.65,213,1.68,357,-9,User_Abandoned_App
55a6c958,11-07-2026 06:35,5,6,Electronic City,Hebbal,11.8,35,Free-Flow,Clear,Android,Mid-Range,68,1,15,0.88,177,1.08,192,10,User_Abandoned_App
4a664290,01-07-2026 09:29,2,9,Marathahalli,Malleshwaram,7.8,47,Heavy,Clear,Android,Budget,62,5,12,0.82,117,1.31,154,23,User_Abandoned_App
9d584459,21-06-2026 10:46,6,10,Bellandur,Electronic City,10.4,62,Heavy,Clear,Android,Budget,41,4,5,0.23,156,1.12,175,-3,Ride_Accepted
ba2313bd,05-06-2026 11:05,4,11,Indiranagar,Bellandur,6.5,29,Moderate,Clear,Android,Mid-Range,46,3,16,0.67,97.5,0.9,88,15,Ride_Accepted
b81952e7,09-05-2026 06:57,5,6,Hebbal,Whitefield,18.8,56,Free-Flow,Clear,Android,Budget,70,4,43,0.9,282,0.96,271,-26,Ride_Accepted
5761d695,10-04-2026 08:03,4,8,HSR Layout,Hebbal,4.9,31,Heavy,Light Rain,Android,Mid-Range,11,2,35,0.64,73.5,1.18,86,11,Cancelled_By_Driver
8e748d85,05-07-2026 10:38,6,10,Malleshwaram,Electronic City,18.3,110,Heavy,Clear,iOS,Premium,78,3,41,0.9,274.5,1.6,439,1,User_Abandoned_App
5c6c30bc,14-03-2026 10:06,5,10,Whitefield,HSR Layout,9.9,77,Gridlock,Clear,iOS,Premium,26,3,23,0.89,148.5,1.48,220,10,User_Abandoned_App
9884358c,08-08-2026 09:52,5,9,Bellandur,Peenya,7.9,55,Gridlock,Light Rain,Android,Mid-Range,83,4,39,0.88,118.5,1.66,196,13,Ride_Accepted
de581c45,30-03-2026 18:02,0,18,HSR Layout,Bellandur,10.6,82,Gridlock,Light Rain,Android,Budget,84,7,22,0.42,159,1.48,236,-18,Ride_Accepted
aa16301d,27-04-2026 10:02,0,10,Malleshwaram,Bellandur,3.3,33,Gridlock,Heavy Downpour,iOS,Premium,76,5,17,0.1,49.5,2.05,102,-16,User_Abandoned_App
994c2208,29-03-2026 14:53,6,14,Peenya,Indiranagar,15.1,45,Free-Flow,Clear,Android,Mid-Range,19,2,11,0.63,226.5,1,225,-24,Ride_Accepted
2f4b7627,10-05-2026 17:35,6,17,Electronic City,Malleshwaram,10.6,70,Heavy,Light Rain,iOS,Premium,3,1,2,0.9,159,1.49,238,7,User_Abandoned_App
af3ea180,07-07-2026 02:55,1,2,Whitefield,Peenya,10.3,35,Free-Flow,Clear,Android,Premium,41,2,25,0.48,154.5,1.19,185,3,Ride_Accepted
0cc3afe8,08-06-2026 20:44,0,20,Koramangala,Bellandur,3.5,28,Heavy,Heavy Downpour,Android,Mid-Range,24,4,41,0.9,52.5,1.71,90,13,Ride_Accepted
774016ef,11-04-2026 14:15,5,14,Peenya,Koramangala,11.9,38,Free-Flow,Light Rain,iOS,Mid-Range,34,4,14,0.64,178.5,1.02,182,28,User_Abandoned_App
895e1a23,20-05-2026 17:53,2,17,Malleshwaram,HSR Layout,5.2,23,Moderate,Clear,Android,Premium,19,1,30,0.52,78,1.1,86,19,Ride_Accepted
e653351c,21-05-2026 09:48,3,9,Peenya,Indiranagar,12.7,94,Gridlock,Clear,Android,Mid-Range,57,3,11,0.9,190.5,1.67,318,21,Ride_Accepted
2c025de5,30-07-2026 17:42,3,17,HSR Layout,Electronic City,9.3,70,Gridlock,Clear,iOS,Mid-Range,77,3,46,0.9,139.5,1.61,225,14,User_Abandoned_App
9e374ed9,13-06-2026 11:06,5,11,Bellandur,Hebbal,4.8,17,Light,Light Rain,Android,Mid-Range,64,4,42,0.72,72,0.96,69,0,User_Abandoned_App
f4e0adac,07-07-2026 04:13,1,4,Koramangala,Indiranagar,4.3,8,Free-Flow,Light Rain,iOS,Mid-Range,77,3,21,0.54,64.5,0.95,62,-16,Ride_Accepted
99315009,26-04-2026 08:37,6,8,Hebbal,HSR Layout,7.6,49,Heavy,Clear,iOS,Premium,82,4,3,0.6,114,1.33,151,-27,Ride_Accepted
a10df0df,11-03-2026 01:36,2,1,Bellandur,Peenya,6,29,Moderate,Clear,Android,Mid-Range,19,1,41,0.86,90,1.05,95,30,Cancelled_By_Driver
3f38ccbe,28-03-2026 19:00,5,19,Hebbal,Peenya,7.7,50,Heavy,Clear,iOS,Premium,30,6,32,0.9,115.5,1.5,173,-10,User_Abandoned_App
fda54374,15-07-2026 18:40,2,18,Malleshwaram,Marathahalli,25.8,156,Heavy,Clear,Android,Mid-Range,64,4,11,0.9,387,1.34,520,-27,Ride_Accepted
061c3387,05-06-2026 21:27,4,21,Indiranagar,Electronic City,13.1,39,Light,Clear,Android,Mid-Range,19,3,33,0.9,196.5,1.01,198,2,Ride_Accepted
c8033efe,07-08-2026 08:05,4,8,Bellandur,Hebbal,7.1,57,Gridlock,Clear,Android,Mid-Range,78,5,40,0.9,106.5,1.49,158,28,Ride_Accepted
47f5452e,28-06-2026 06:05,6,6,Malleshwaram,Koramangala,23.8,104,Moderate,Clear,Android,Budget,67,3,32,0.9,357,1.07,383,-27,Ride_Accepted
fbbd33e6,17-07-2026 18:55,4,18,HSR Layout,Koramangala,11.4,84,Gridlock,Clear,iOS,Mid-Range,1,2,12,0.82,171,1.57,268,4,Ride_Accepted
c282eb30,12-05-2026 10:23,1,10,Hebbal,Electronic City,4.9,35,Gridlock,Clear,Android,Mid-Range,56,5,43,0.9,73.5,1.54,113,-12,Cancelled_By_Driver
e7871db7,11-06-2026 03:33,3,3,Malleshwaram,Koramangala,6.4,22,Free-Flow,Light Rain,iOS,Premium,51,3,47,0.9,96,1.19,114,-14,User_Abandoned_App
6748f10d,30-05-2026 03:38,5,3,Whitefield,Indiranagar,18,87,Free-Flow,Heavy Downpour,Android,Mid-Range,94,5,43,0.79,270,1.44,389,21,Ride_Accepted
5b66fdca,15-07-2026 04:33,2,4,Hebbal,HSR Layout,6.3,21,Light,Clear,iOS,Premium,1,1,9,0.59,94.5,1.17,110,37,Ride_Accepted
4ee9be0c,30-04-2026 18:29,3,18,HSR Layout,Indiranagar,8.9,66,Gridlock,Clear,Android,Mid-Range,75,8,29,0.9,133.5,1.65,220,1,Ride_Accepted
8d57471e,27-04-2026 00:48,0,0,Whitefield,Indiranagar,31.7,92,Free-Flow,Clear,iOS,Premium,69,2,21,0.64,475.5,1.06,502,26,User_Abandoned_App
26b5d142,07-08-2026 18:56,4,18,Malleshwaram,Indiranagar,13.9,105,Gridlock,Clear,iOS,Premium,90,4,6,0.59,208.5,1.66,347,19,User_Abandoned_App
b68abcd4,25-06-2026 06:19,3,6,Peenya,Bellandur,16.3,46,Free-Flow,Clear,Android,Budget,34,2,35,0.83,244.5,1.03,253,-3,User_Abandoned_App
f9e5b440,19-08-2026 17:05,2,17,Marathahalli,Indiranagar,10.1,53,Moderate,Clear,iOS,Premium,28,3,8,0.76,151.5,1.22,185,33,Ride_Accepted
49761d66,21-08-2026 14:53,4,14,Bellandur,Hebbal,15.6,43,Light,Light Rain,Android,Mid-Range,53,3,20,0.9,234,1.2,281,17,User_Abandoned_App
e1eff90f,12-08-2026 18:02,2,18,Koramangala,Indiranagar,7.6,53,Gridlock,Clear,iOS,Premium,59,2,12,0.59,114,1.61,184,-15,Ride_Accepted
da13ca23,18-05-2026 16:17,0,16,HSR Layout,Indiranagar,6.6,25,Free-Flow,Clear,Android,Premium,59,1,43,0.9,99,1.19,118,-11,User_Abandoned_App
b1ce37b4,19-03-2026 17:52,3,17,Indiranagar,Indiranagar,21.3,133,Heavy,Clear,Android,Mid-Range,64,5,13,0.66,319.5,1.27,405,-12,Ride_Accepted
77d2bf53,17-08-2026 02:54,0,2,Koramangala,HSR Layout,13.8,69,Light,Heavy Downpour,iOS,Premium,37,3,42,0.9,207,1.75,363,11,Ride_Accepted
35831284,12-06-2026 18:30,4,18,Malleshwaram,Marathahalli,7.4,53,Gridlock,Light Rain,Android,Mid-Range,76,5,37,0.9,111,1.54,171,8,User_Abandoned_App
e615460d,30-03-2026 08:30,0,8,Whitefield,HSR Layout,12,86,Gridlock,Clear,iOS,Premium,72,8,36,0.6,180,1.71,308,-19,Cancelled_By_Driver
86d7b939,30-05-2026 20:17,5,20,Hebbal,HSR Layout,16.4,94,Heavy,Light Rain,Android,Mid-Range,47,4,3,0.82,246,1.39,342,16,Ride_Accepted
758bdfec,17-07-2026 07:05,4,7,Koramangala,Bellandur,13.6,40,Free-Flow,Light Rain,iOS,Premium,59,2,41,0.9,204,1.25,255,7,Ride_Accepted
ba1f7cce,01-06-2026 09:17,0,9,Whitefield,Bellandur,20.1,120,Heavy,Light Rain,Android,Mid-Range,11,4,29,0.9,301.5,1.8,542,-31,Ride_Accepted
683bdbb0,12-08-2026 07:30,2,7,Marathahalli,Hebbal,8.4,23,Free-Flow,Clear,Android,Mid-Range,29,2,33,0.76,126,1.18,149,-20,Ride_Accepted
442081c6,17-07-2026 19:03,4,19,Hebbal,Indiranagar,8.5,64,Gridlock,Clear,Android,Mid-Range,27,6,20,0.62,127.5,1.24,158,32,Ride_Accepted
538592ea,14-06-2026 08:34,6,8,Bellandur,Peenya,11.1,79,Gridlock,Clear,Android,Mid-Range,31,5,43,0.69,166.5,1.52,252,16,User_Abandoned_App
d7e7d1ac,12-04-2026 17:28,6,17,Peenya,Indiranagar,11.6,73,Heavy,Clear,iOS,Mid-Range,55,5,11,0.73,174,1.18,205,-24,User_Abandoned_App
531a9c70,21-03-2026 19:40,5,19,Marathahalli,Peenya,7.2,46,Heavy,Clear,Android,Premium,42,3,33,0.79,108,1.51,164,-16,User_Abandoned_App
4604565f,13-07-2026 18:44,0,18,Hebbal,Electronic City,7.2,49,Gridlock,Clear,Android,Budget,94,3,44,0.84,108,1.47,158,-28,User_Abandoned_App
4bc14988,23-04-2026 20:52,3,20,Marathahalli,Whitefield,11.4,86,Gridlock,Clear,iOS,Premium,97,5,1,0.58,171,1.56,266,15,User_Abandoned_App
25d9f7f2,24-06-2026 13:35,2,13,Bellandur,Whitefield,19.5,61,Free-Flow,Clear,Android,Premium,19,1,47,0.9,292.5,1.21,355,-3,User_Abandoned_App
2881a277,23-08-2026 09:16,6,9,Whitefield,Marathahalli,15.1,71,Moderate,Clear,Android,Mid-Range,11,2,10,0.71,226.5,1.03,233,17,Ride_Accepted
23342ae6,02-03-2026 17:59,0,17,Hebbal,Peenya,11.7,65,Heavy,Light Rain,Android,Mid-Range,74,2,38,0.81,175.5,1.39,245,20,Ride_Accepted
6ecc62a5,18-03-2026 09:42,2,9,Malleshwaram,Bellandur,16.7,75,Moderate,Light Rain,iOS,Premium,84,4,34,0.9,250.5,1.16,292,9,Cancelled_By_Driver
027f434a,12-06-2026 08:19,4,8,HSR Layout,Whitefield,5.3,35,Heavy,Clear,iOS,Premium,92,5,32,0.87,79.5,1.51,120,-4,Cancelled_By_Driver
1a9f7caa,01-03-2026 17:19,6,17,Koramangala,HSR Layout,9.2,57,Heavy,Clear,Android,Budget,51,2,24,0.57,138,1.11,154,57,Ride_Accepted
cd50ecf3,13-08-2026 13:32,3,13,Peenya,Hebbal,8.5,36,Moderate,Clear,Android,Budget,100,3,7,0.48,127.5,0.99,127,-5,Ride_Accepted
14d52c15,25-07-2026 15:51,5,15,Electronic City,Indiranagar,9.6,29,Free-Flow,Clear,Android,Mid-Range,62,3,16,0.88,144,1.1,158,-27,Ride_Accepted
af21d83e,04-06-2026 18:53,3,18,Indiranagar,HSR Layout,20.5,123,Heavy,Light Rain,Android,Mid-Range,5,3,5,0.76,307.5,1.37,422,-22,Ride_Accepted
7778d624,17-05-2026 18:39,6,18,Whitefield,Bellandur,24.1,179,Gridlock,Clear,iOS,Premium,63,4,33,0.75,361.5,1.63,591,2,User_Abandoned_App
dd033113,03-08-2026 19:50,0,19,HSR Layout,Bellandur,7,57,Gridlock,Clear,iOS,Premium,15,4,4,0.62,105,2.13,224,-23,Ride_Accepted
7caf586d,09-05-2026 06:17,5,6,Indiranagar,Electronic City,18.4,49,Light,Clear,Android,Mid-Range,2,2,3,0.61,276,1.08,297,22,Ride_Accepted
2f9856ec,09-05-2026 19:46,5,19,Electronic City,Koramangala,17.5,131,Gridlock,Clear,Android,Mid-Range,88,4,39,0.9,262.5,1.65,432,-3,User_Abandoned_App
af2b6bcc,21-05-2026 17:01,3,17,Hebbal,HSR Layout,13.6,63,Moderate,Clear,Android,Premium,19,2,33,0.69,204,1.13,230,22,Cancelled_By_Driver
9c9415b9,01-07-2026 05:04,2,5,Marathahalli,Malleshwaram,6.6,23,Free-Flow,Clear,Android,Premium,46,1,36,0.57,99,1.12,111,14,Ride_Accepted
22b34cf7,29-05-2026 09:48,4,9,HSR Layout,Whitefield,14.8,85,Heavy,Clear,Android,Mid-Range,97,1,18,0.81,222,1.26,280,11,Ride_Accepted
4257f761,21-06-2026 19:05,6,19,Peenya,Whitefield,8.7,80,Gridlock,Heavy Downpour,iOS,Premium,71,5,5,0.8,130.5,2.24,292,15,Cancelled_By_Driver
61644c27,05-05-2026 09:54,1,9,Bellandur,Peenya,9.8,70,Gridlock,Clear,Android,Mid-Range,61,4,14,0.9,147,1.47,216,-10,User_Abandoned_App
2ba7f3a6,23-03-2026 19:41,0,19,Malleshwaram,Electronic City,6.4,40,Heavy,Light Rain,Android,Premium,67,2,26,0.81,96,1.45,139,-13,User_Abandoned_App
ae4d35c9,18-05-2026 19:26,0,19,Koramangala,Whitefield,6.4,46,Gridlock,Clear,Android,Mid-Range,23,4,5,0.65,96,1.49,143,18,User_Abandoned_App
a098157d,03-05-2026 16:23,6,16,Marathahalli,Koramangala,11.1,55,Free-Flow,Heavy Downpour,Android,Budget,12,6,47,0.58,166.5,1.77,295,22,Cancelled_By_Driver
3c88e413,20-04-2026 07:04,0,7,Whitefield,HSR Layout,5.2,15,Light,Clear,Android,Budget,27,4,30,0.9,78,0.99,77,26,Ride_Accepted
321eee9c,09-04-2026 16:22,3,16,Indiranagar,Marathahalli,8,22,Free-Flow,Clear,iOS,Premium,59,4,47,0.75,120,1.21,145,6,User_Abandoned_App
4149391f,02-06-2026 05:19,1,5,Whitefield,HSR Layout,8.7,29,Free-Flow,Clear,Android,Premium,56,2,28,0.9,130.5,1.14,148,28,Ride_Accepted
bb9ddb4f,13-06-2026 09:50,5,9,Whitefield,Malleshwaram,9,64,Gridlock,Clear,Android,Budget,68,6,40,0.9,135,1.35,182,-40,Ride_Accepted
2fd1bccf,01-07-2026 05:26,2,5,HSR Layout,Bellandur,8.1,25,Free-Flow,Clear,Android,Mid-Range,2,3,34,0.89,121.5,1.02,124,5,Ride_Accepted
344ca50b,18-05-2026 18:41,0,18,Bellandur,Marathahalli,17.4,103,Heavy,Light Rain,iOS,Premium,31,3,30,0.39,261,1.43,374,-11,User_Abandoned_App
8201f39a,09-08-2026 16:36,6,16,Indiranagar,Marathahalli,12.1,63,Light,Heavy Downpour,Android,Mid-Range,95,4,26,0.71,181.5,1.43,260,-3,Ride_Accepted
020c7aab,24-03-2026 05:09,1,5,Indiranagar,Malleshwaram,6.8,22,Free-Flow,Clear,iOS,Premium,3,2,29,0.55,102,1.13,115,-22,Ride_Accepted
3123c864,02-08-2026 22:00,6,22,Indiranagar,HSR Layout,12,42,Free-Flow,Clear,iOS,Premium,27,4,5,0.6,180,1.16,209,15,Ride_Accepted
9517d627,06-08-2026 06:12,3,6,Whitefield,Peenya,10.2,31,Free-Flow,Clear,Android,Budget,28,1,45,0.81,153,1.01,155,9,User_Abandoned_App
a9921cd6,05-05-2026 04:59,1,4,HSR Layout,Bellandur,12.9,64,Moderate,Clear,iOS,Premium,97,2,47,0.47,193.5,1.08,209,-40,User_Abandoned_App
fa94b709,24-08-2026 09:35,0,9,Whitefield,Koramangala,9,66,Gridlock,Light Rain,iOS,Premium,4,6,10,0.69,135,1.94,262,42,Ride_Accepted
976bdb52,23-07-2026 09:03,3,9,Malleshwaram,Hebbal,12.3,73,Heavy,Clear,iOS,Mid-Range,71,3,24,0.84,184.5,1.31,241,-15,Ride_Accepted
d1401df9,01-08-2026 14:24,5,14,Malleshwaram,Koramangala,9.7,42,Moderate,Clear,Android,Premium,73,5,5,0.33,145.5,1.05,153,0,User_Abandoned_App
447dd93a,22-05-2026 09:15,4,9,Indiranagar,Bellandur,8.5,32,Moderate,Clear,Android,Mid-Range,46,1,20,0.9,127.5,1.11,142,-14,Ride_Accepted
42cdacce,30-07-2026 04:38,3,4,Bellandur,Koramangala,20.3,62,Free-Flow,Clear,iOS,Mid-Range,79,2,10,0.9,304.5,1.11,339,-46,Ride_Accepted
adbd0c17,29-07-2026 17:27,2,17,Bellandur,Malleshwaram,12.5,120,Heavy,Thunderstorm,iOS,Premium,6,3,14,0.59,187.5,2.12,397,56,Ride_Accepted
c119c39b,17-05-2026 12:37,6,12,Indiranagar,Marathahalli,14.4,40,Free-Flow,Clear,Android,Mid-Range,79,1,12,0.62,216,0.99,213,-10,User_Abandoned_App
6409ccf2,25-07-2026 16:13,5,16,Hebbal,Whitefield,17.1,59,Free-Flow,Light Rain,Android,Premium,68,2,28,0.8,256.5,1.19,304,-8,Ride_Accepted
1ed0e7ed,09-07-2026 05:56,3,5,Peenya,Electronic City,11.5,35,Free-Flow,Light Rain,iOS,Premium,37,2,6,0.64,172.5,1.16,199,24,Ride_Accepted
8b70f0ee,13-03-2026 15:38,4,15,Indiranagar,Peenya,8.1,24,Free-Flow,Clear,Android,Budget,73,2,42,0.75,121.5,1,122,-5,Ride_Accepted
ea4bb833,05-07-2026 18:00,6,18,HSR Layout,Hebbal,5.4,33,Heavy,Light Rain,Android,Premium,19,2,37,0.7,81,1.38,111,-10,User_Abandoned_App
b40a225a,02-07-2026 07:55,3,7,HSR Layout,Malleshwaram,5.1,12,Free-Flow,Clear,Android,Premium,87,3,1,0.47,76.5,1.11,85,32,User_Abandoned_App
dd2bf102,18-05-2026 12:24,0,12,HSR Layout,Indiranagar,9.9,29,Light,Clear,Android,Mid-Range,83,3,38,0.71,148.5,1.04,154,9,Ride_Accepted
17598db2,11-07-2026 19:24,5,19,Indiranagar,Hebbal,11.1,69,Heavy,Clear,Android,Budget,62,3,1,0.44,166.5,1.21,201,5,User_Abandoned_App
764e12a9,14-07-2026 12:59,1,12,HSR Layout,Peenya,7.5,38,Moderate,Light Rain,iOS,Premium,22,2,32,0.49,112.5,1.13,127,29,Ride_Accepted
311cea00,16-06-2026 10:04,1,10,HSR Layout,Electronic City,8.1,49,Heavy,Clear,iOS,Mid-Range,26,3,29,0.84,121.5,1.33,161,-24,Ride_Accepted
a22c810d,04-06-2026 19:18,3,19,Electronic City,Whitefield,17.7,107,Heavy,Clear,iOS,Premium,99,2,45,0.9,265.5,1.36,362,-10,Ride_Accepted
e5734b9d,15-05-2026 08:54,4,8,Electronic City,Malleshwaram,8.2,82,Gridlock,Heavy Downpour,Android,Budget,96,5,1,0.9,123,1.89,232,13,Ride_Accepted
fdcfbea4,06-03-2026 06:32,4,6,Koramangala,HSR Layout,11.1,36,Free-Flow,Clear,Android,Mid-Range,40,5,30,0.72,166.5,1.09,182,5,Ride_Accepted
4d8c056b,07-07-2026 10:08,1,10,Hebbal,Marathahalli,11.2,90,Gridlock,Light Rain,Android,Budget,12,4,39,0.54,168,1.73,291,8,Ride_Accepted
b92b31fc,13-03-2026 07:09,4,7,Marathahalli,HSR Layout,19.9,56,Free-Flow,Clear,iOS,Premium,27,4,26,0.74,298.5,1.11,331,20,Ride_Accepted
a540af91,04-03-2026 06:34,2,6,Whitefield,HSR Layout,16.2,49,Free-Flow,Clear,iOS,Mid-Range,14,2,34,0.83,243,0.99,240,-20,Ride_Accepted
6631d975,11-03-2026 11:34,2,11,HSR Layout,HSR Layout,12.4,62,Free-Flow,Heavy Downpour,Android,Mid-Range,95,4,6,0.62,186,1.41,263,28,Ride_Accepted
18c41383,11-08-2026 08:57,1,8,Koramangala,Indiranagar,16.1,121,Gridlock,Clear,Android,Mid-Range,49,7,39,0.27,241.5,1.42,343,-17,User_Abandoned_App
4d444a4b,25-06-2026 08:08,3,8,Malleshwaram,Bellandur,20.5,155,Gridlock,Light Rain,iOS,Premium,43,5,11,0.73,307.5,1.6,492,6,Ride_Accepted
ed0e3343,19-08-2026 09:48,2,9,Bellandur,Electronic City,9.8,71,Gridlock,Clear,iOS,Premium,30,2,27,0.55,147,1.57,231,14,Ride_Accepted
1666a3c6,16-06-2026 10:49,1,10,Marathahalli,Malleshwaram,22.9,136,Heavy,Clear,iOS,Premium,28,6,6,0.46,343.5,1.4,482,11,Ride_Accepted
3302754c,23-04-2026 09:09,3,9,Koramangala,Malleshwaram,16.7,131,Heavy,Heavy Downpour,Android,Mid-Range,94,5,16,0.83,250.5,1.88,471,12,Ride_Accepted
6a944c35,06-06-2026 07:10,5,7,Bellandur,Electronic City,11.4,47,Moderate,Light Rain,Android,Budget,85,3,16,0.85,171,1.06,181,-20,User_Abandoned_App
db15b712,07-05-2026 06:48,3,6,Indiranagar,Bellandur,12.6,32,Free-Flow,Clear,iOS,Mid-Range,30,1,14,0.55,189,1.02,192,-31,User_Abandoned_App
0c49c4e1,13-08-2026 09:33,3,9,Hebbal,Bellandur,8.3,37,Moderate,Clear,Android,Budget,10,2,23,0.9,124.5,1,124,-30,Cancelled_By_Driver
c4390f44,08-08-2026 09:42,5,9,Electronic City,Hebbal,16,95,Heavy,Clear,Android,Premium,46,3,19,0.6,240,1.27,305,18,Cancelled_By_Driver
619b391e,25-06-2026 06:49,3,6,Indiranagar,Peenya,16.5,53,Free-Flow,Clear,Android,Mid-Range,22,4,34,0.66,247.5,1.02,253,-10,Ride_Accepted
ca2fac54,19-05-2026 07:21,1,7,Indiranagar,HSR Layout,8.5,71,Moderate,Thunderstorm,Android,Budget,47,2,4,0.74,127.5,1.76,225,-13,Ride_Accepted
07c09497,15-07-2026 19:02,2,19,Koramangala,Malleshwaram,8.8,66,Gridlock,Clear,Android,Mid-Range,20,1,11,0.8,132,1.61,213,-23,User_Abandoned_App
5c924565,07-04-2026 05:01,1,5,Hebbal,Indiranagar,5.3,16,Free-Flow,Clear,iOS,Premium,18,1,4,0.76,79.5,1.31,104,26,User_Abandoned_App
e77eceb9,03-08-2026 05:54,0,5,Peenya,Electronic City,12.7,36,Free-Flow,Clear,Android,Mid-Range,41,7,38,0.78,190.5,1.15,219,-1,Ride_Accepted
9fe470bc,19-06-2026 09:59,4,9,HSR Layout,Electronic City,9.7,73,Gridlock,Clear,Android,Premium,49,2,12,0.74,145.5,1.53,222,2,Ride_Accepted
f789450d,17-08-2026 17:11,0,17,Hebbal,Whitefield,5,40,Gridlock,Clear,iOS,Premium,95,5,34,0.25,75,1.56,117,-7,Ride_Accepted
b7901408,06-03-2026 13:29,4,13,Koramangala,Hebbal,12.2,37,Free-Flow,Light Rain,Android,Premium,66,1,20,0.9,183,1.26,231,-26,User_Abandoned_App
ec62c796,22-03-2026 02:26,6,2,Bellandur,Electronic City,7.4,30,Free-Flow,Heavy Downpour,iOS,Premium,88,5,22,0.59,111,1.59,177,-55,User_Abandoned_App
a814c082,02-04-2026 07:15,3,7,Marathahalli,Peenya,10.7,56,Free-Flow,Heavy Downpour,Android,Mid-Range,72,5,23,0.9,160.5,1.62,259,-15,User_Abandoned_App
77811606,24-04-2026 20:43,4,20,Bellandur,HSR Layout,6.9,66,Gridlock,Heavy Downpour,iOS,Premium,73,5,29,0.73,103.5,1.79,185,-10,Ride_Accepted
a77027c7,31-07-2026 14:38,4,14,Indiranagar,HSR Layout,10.2,30,Free-Flow,Clear,Android,Mid-Range,62,3,7,0.67,153,1.04,159,28,User_Abandoned_App
644dfd7c,12-04-2026 08:27,6,8,Malleshwaram,Koramangala,12.9,76,Heavy,Clear,iOS,Mid-Range,1,1,37,0.9,193.5,1.26,245,17,Ride_Accepted
9414acc7,08-08-2026 09:37,5,9,Malleshwaram,Peenya,14.4,85,Heavy,Clear,Android,Mid-Range,69,2,10,0.61,216,1.18,254,12,Ride_Accepted
9d712610,09-04-2026 13:47,3,13,Malleshwaram,Peenya,21.9,64,Free-Flow,Clear,Android,Budget,94,2,7,0.2,328.5,1.07,352,-26,Ride_Accepted
97dcba00,12-08-2026 08:51,2,8,Hebbal,Marathahalli,13.3,74,Heavy,Clear,iOS,Premium,37,3,10,0.79,199.5,1.51,302,-12,Ride_Accepted
c64eab6d,01-03-2026 06:44,6,6,Peenya,Koramangala,12.8,38,Free-Flow,Clear,iOS,Mid-Range,82,2,29,0.86,192,1.09,209,-18,Ride_Accepted
6e5053c4,08-03-2026 12:13,6,12,Peenya,Bellandur,10,28,Free-Flow,Clear,Android,Mid-Range,95,2,31,0.68,150,0.98,147,16,Ride_Accepted
a84f8498,27-04-2026 09:15,0,9,Peenya,Hebbal,3.9,21,Heavy,Clear,iOS,Premium,23,2,12,0.64,58.5,1.35,79,-6,Ride_Accepted
81ad1924,06-07-2026 17:37,0,17,Hebbal,Peenya,10,75,Gridlock,Clear,Android,Mid-Range,73,5,24,0.88,150,1.55,233,-17,User_Abandoned_App
5ba25698,31-05-2026 09:49,6,9,Whitefield,Malleshwaram,15,89,Heavy,Clear,Android,Premium,55,3,27,0.84,225,1.51,341,-13,Ride_Accepted
5fe025e2,27-05-2026 18:12,2,18,Peenya,Indiranagar,15.1,83,Heavy,Clear,Android,Budget,54,1,7,0.61,226.5,1.11,251,-1,Cancelled_By_Driver
2358925a,13-07-2026 20:38,0,20,Koramangala,Marathahalli,10.3,44,Moderate,Clear,iOS,Premium,36,2,14,0.57,154.5,1.1,171,19,Ride_Accepted
ca931460,08-08-2026 08:30,5,8,Electronic City,Marathahalli,9.8,77,Gridlock,Clear,iOS,Premium,84,4,46,0.4,147,1.49,220,5,Ride_Accepted
dca1dd31,30-03-2026 06:51,0,6,Whitefield,Electronic City,19.4,64,Free-Flow,Clear,Android,Mid-Range,71,5,44,0.78,291,1.09,318,25,Ride_Accepted
724f3a73,15-06-2026 06:59,0,6,Bellandur,Marathahalli,35,157,Moderate,Clear,Android,Mid-Range,32,3,37,0.84,525,1.09,573,2,User_Abandoned_App
b22017eb,25-04-2026 05:15,5,5,Malleshwaram,Marathahalli,21.7,136,Free-Flow,Thunderstorm,Android,Budget,100,1,2,0.64,325.5,1.86,607,10,User_Abandoned_App
be45ec6e,23-06-2026 20:22,1,20,Whitefield,Marathahalli,9.6,57,Heavy,Clear,Android,Budget,41,1,40,0.9,144,1.29,186,12,User_Abandoned_App
70be25a5,13-07-2026 10:59,0,10,HSR Layout,Whitefield,18.4,109,Heavy,Clear,Android,Budget,96,2,16,0.69,276,1.18,325,1,Ride_Accepted
81c991ca,20-05-2026 16:58,2,16,Hebbal,Bellandur,5.1,21,Free-Flow,Heavy Downpour,Android,Budget,36,7,46,0.79,76.5,1.47,112,10,Ride_Accepted
baf96499,16-06-2026 08:26,1,8,Whitefield,Koramangala,11.9,69,Heavy,Clear,iOS,Mid-Range,91,2,33,0.85,178.5,1.36,242,10,Ride_Accepted
0823ea23,13-03-2026 08:25,4,8,Hebbal,Indiranagar,10,47,Moderate,Clear,Android,Budget,34,3,12,0.9,150,1.03,154,-8,Ride_Accepted
