Query_ID,Query_Timestamp,Day_of_Week,Hour_of_Day,Pickup_Hub,Drop_Hub,Base_Distance_KM,Est_Ride_Duration_Min,Traffic_Condition,Weather_Condition,User_Device_OS,Device_Model_Tier,Battery_Level_Pct,App_Open_Count_Last_1hr,User_Account_Tenure_Months,Historical_Acceptance_Rate,Legal_Meter_Fare_INR,Surge_Multiplier_Applied,App_Quoted_Fare_INR,Competitor_Price_Diff_INR,Final_Ride_Status
7d008bb8,2026-08-19 08:54:00,2,8,Hebbal,Koramangala,5.5,66,Gridlock,Thunderstorm,Android,Budget,41,3,6,0.8,82.5,2.17,179.0,10.0,Ride_Accepted
56f1e2ca,2026-04-21 15:45:00,1,15,Indiranagar,Malleshwaram,6.6,23,Free_Flow,Clear,Android,Mid_Range,71,1,9,0.84,99.0,1.14,113.0,-4.0,Ride_Accepted
c6132195,2026-04-20 16:53:00,0,16,Hebbal,Malleshwaram,7.8,24,Free_Flow,Clear,Android,Premium,48,4,44,0.9,117.0,1.21,142.0,-28.0,User_Abandoned_App
5f1af14c,2026-07-08 07:27:00,2,7,Marathahalli,Hebbal,4.0,20,Moderate,Light_Rain,Android,Budget,51,2,32,0.84,60.0,1.02,61.0,19.0,User_Abandoned_App
b6a7a5fc,2026-08-07 07:53:00,4,7,Indiranagar,Malleshwaram,20.2,64,Free_Flow,Clear,iOS,Premium,30,4,41,0.85,303.0,1.31,398.0,-3.0,User_Abandoned_App
3d127723,2026-07-31 20:03:00,4,20,Hebbal,Peenya,5.7,44,Gridlock,Clear,Android,Budget,30,3,39,0.9,85.5,1.6,136.0,-24.0,Ride_Accepted
a2dfff77,2026-07-13 16:55:00,0,16,Marathahalli,Hebbal,13.5,38,Free_Flow,Light_Rain,iOS,Premium,22,3,33,0.9,202.5,1.18,239.0,14.0,Ride_Accepted
331df579,2026-08-22 08:37:00,5,8,Marathahalli,Koramangala,17.9,111,Moderate,Heavy_Downpour,Android,Budget,77,5,7,0.78,268.5,1.59,427.0,6.0,Ride_Accepted
a9f66cbf,2026-08-04 15:46:00,1,15,Marathahalli,Indiranagar,13.3,39,Free_Flow,Clear,iOS,Premium,1,3,1,0.48,199.5,1.08,216.0,-23.0,User_Abandoned_App
719311af,2026-03-06 07:21:00,4,7,Koramangala,Indiranagar,7.6,24,Free_Flow,Clear,iOS,Premium,96,2,35,0.9,114.0,1.27,145.0,-3.0,Ride_Accepted
91a7ab21,2026-04-05 18:45:00,6,18,Electronic_City,Whitefield,5.0,30,Heavy,Light_Rain,iOS,Premium,46,4,18,0.77,75.0,1.39,104.0,-29.0,Ride_Accepted
97f8f5d6,2026-03-02 14:37:00,0,14,Malleshwaram,Koramangala,4.6,13,Free_Flow,Clear,Android,Premium,83,2,37,0.8,69.0,1.17,81.0,-5.0,Ride_Accepted
b2105855,2026-07-12 08:26:00,6,8,Peenya,Malleshwaram,17.2,136,Moderate,Thunderstorm,Android,Mid_Range,84,1,15,0.66,258.0,1.79,461.0,-18.0,Ride_Accepted
8915fc1d,2026-05-06 10:48:00,2,10,Koramangala,HSR_Layout,3.6,22,Heavy,Clear,iOS,Premium,17,1,32,0.84,54.0,1.46,79.0,29.0,Ride_Accepted
3462b090,2026-06-02 19:24:00,1,19,Electronic_City,Marathahalli,22.1,135,Heavy,Clear,iOS,Premium,96,4,26,0.81,331.5,1.37,454.0,-19.0,User_Abandoned_App
bce67110,2026-04-20 13:23:00,0,13,Malleshwaram,Bellandur,15.1,69,Moderate,Clear,Android,Premium,91,2,15,0.5,226.5,1.2,273.0,6.0,User_Abandoned_App
b596707f,2026-08-17 13:37:00,0,13,Peenya,Koramangala,15.1,46,Free_Flow,Light_Rain,Android,Mid_Range,88,2,27,0.9,226.5,1.16,263.0,9.0,Ride_Accepted
9e70d1ca,2026-05-31 08:16:00,6,8,Indiranagar,Peenya,9.4,57,Heavy,Clear,Android,Budget,92,1,1,0.66,141.0,1.15,162.0,-10.0,User_Abandoned_App
19adce9d,2026-08-10 09:59:00,0,9,Bellandur,Electronic_City,10.6,79,Gridlock,Light_Rain,iOS,Premium,32,8,26,0.81,159.0,1.62,257.0,17.0,Ride_Accepted
b1643609,2026-08-24 18:36:00,0,18,Koramangala,Electronic_City,9.1,40,Moderate,Clear,iOS,Mid_Range,44,2,25,0.9,136.5,1.06,144.0,-16.0,User_Abandoned_App
d400b636,2026-06-03 13:12:00,2,13,Peenya,Electronic_City,6.9,18,Free_Flow,Light_Rain,Android,Mid_Range,22,1,7,0.56,103.5,0.96,99.0,-31.0,User_Abandoned_App
dba09bbb,2026-06-07 16:26:00,6,16,Peenya,Electronic_City,7.3,21,Free_Flow,Light_Rain,Android,Premium,25,2,10,0.71,109.5,1.12,123.0,35.0,Ride_Accepted
54d9cab4,2026-06-25 09:33:00,3,9,Whitefield,Peenya,8.1,54,Gridlock,Clear,iOS,Mid_Range,88,6,14,0.59,121.5,1.48,180.0,2.0,Ride_Accepted
0fafe473,2026-05-17 18:19:00,6,18,Indiranagar,Hebbal,17.6,124,Gridlock,Clear,Android,Mid_Range,27,6,36,0.9,264.0,1.63,430.0,-21.0,Ride_Accepted
65696cfa,2026-08-25 09:17:00,1,9,Koramangala,Peenya,9.0,52,Heavy,Clear,Android,Mid_Range,11,2,45,0.63,135.0,1.24,168.0,-27.0,Ride_Accepted
e4e94fb4,2026-04-14 08:32:00,1,8,Marathahalli,Peenya,5.5,43,Gridlock,Clear,iOS,Mid_Range,59,8,20,0.79,82.5,1.56,129.0,13.0,User_Abandoned_App
3459bff1,2026-04-09 16:24:00,3,16,Marathahalli,Malleshwaram,6.6,35,Light,Heavy_Downpour,Android,Premium,82,5,13,0.55,99.0,1.77,175.0,34.0,Cancelled_By_Driver
4fd0afcb,2026-07-21 17:29:00,1,17,Electronic_City,Hebbal,12.7,82,Heavy,Light_Rain,Android,Premium,25,2,45,0.9,190.5,1.5,285.0,-1.0,Cancelled_By_Driver
bb285d58,2026-03-08 08:14:00,6,8,Peenya,Marathahalli,7.0,38,Heavy,Clear,Android,Budget,28,2,44,0.82,105.0,1.33,140.0,-19.0,User_Abandoned_App
6068b4b5,2026-04-23 11:28:00,3,11,Indiranagar,Hebbal,6.9,25,Free_Flow,Clear,iOS,Premium,8,2,27,0.68,103.5,1.14,118.0,-8.0,Cancelled_By_Driver
032f5d02,2026-05-21 07:06:00,3,7,Hebbal,Whitefield,5.9,21,Free_Flow,Clear,Android,Mid_Range,6,3,13,0.38,88.5,1.05,92.0,11.0,Ride_Accepted
f996fa17,2026-05-19 09:52:00,1,9,HSR_Layout,Whitefield,14.2,115,Gridlock,Light_Rain,Android,Mid_Range,11,3,35,0.9,213.0,1.46,310.0,39.0,Ride_Accepted
20f76b9e,2026-05-07 13:21:00,3,13,Koramangala,Electronic_City,15.1,45,Free_Flow,Clear,Android,Mid_Range,77,4,17,0.73,226.5,1.0,226.0,31.0,Ride_Accepted
37054eee,2026-05-04 18:54:00,0,18,Hebbal,Koramangala,6.5,52,Gridlock,Light_Rain,iOS,Premium,33,8,43,0.55,97.5,1.58,154.0,9.0,Ride_Accepted
763e376e,2026-03-14 09:45:00,5,9,Whitefield,Peenya,4.3,26,Gridlock,Clear,iOS,Premium,86,3,46,0.74,64.5,1.53,99.0,27.0,Ride_Accepted
435659bf,2026-07-06 11:49:00,0,11,Peenya,Whitefield,4.9,13,Free_Flow,Light_Rain,iOS,Premium,70,2,28,0.55,73.5,1.15,85.0,16.0,Cancelled_By_Driver
190c598c,2026-03-01 05:29:00,6,5,Bellandur,Electronic_City,9.8,30,Free_Flow,Clear,Android,Mid_Range,40,2,32,0.9,147.0,1.06,156.0,30.0,Ride_Accepted
d49032ce,2026-05-18 10:22:00,0,10,Whitefield,Hebbal,20.5,124,Heavy,Clear,Android,Mid_Range,54,5,30,0.72,307.5,1.28,393.0,3.0,User_Abandoned_App
91186460,2026-08-13 16:42:00,3,16,Electronic_City,Koramangala,7.3,37,Moderate,Clear,Android,Budget,77,1,32,0.77,109.5,1.08,118.0,7.0,Ride_Accepted
23116a44,2026-05-04 13:04:00,0,13,Indiranagar,Bellandur,9.0,54,Free_Flow,Thunderstorm,Android,Mid_Range,82,1,44,0.9,135.0,1.93,260.0,4.0,Ride_Accepted
b7b6c4b8,2026-04-04 18:37:00,5,18,Marathahalli,Electronic_City,2.6,21,Heavy,Clear,Android,Mid_Range,30,1,46,0.74,39.0,1.3,51.0,29.0,Ride_Accepted
4a095b85,2026-04-10 13:11:00,4,13,Marathahalli,Electronic_City,14.3,37,Light,Clear,Android,Mid_Range,75,3,32,0.9,214.5,1.16,249.0,35.0,Cancelled_By_Driver
76167b32,2026-04-19 13:07:00,6,13,Bellandur,Electronic_City,8.2,27,Free_Flow,Clear,iOS,Premium,89,4,23,0.42,122.99999999999999,1.11,136.0,0.0,User_Abandoned_App
a59aef25,2026-05-20 15:03:00,2,15,Malleshwaram,Bellandur,3.1,14,Light,Heavy_Downpour,iOS,Premium,14,3,11,0.8,46.5,1.73,81.0,1.0,Ride_Accepted
f37964dc,2026-04-25 17:57:00,5,17,Malleshwaram,Electronic_City,6.4,35,Heavy,Light_Rain,Android,Mid_Range,63,3,33,0.9,96.0,1.38,133.0,11.0,Ride_Accepted
eb800b10,2026-06-21 02:16:00,6,2,Peenya,Hebbal,5.6,23,Free_Flow,Heavy_Downpour,Android,Mid_Range,74,4,11,0.57,84.0,1.43,120.0,20.0,User_Abandoned_App
bbfa3628,2026-05-26 16:40:00,1,16,Marathahalli,Peenya,4.6,12,Free_Flow,Clear,iOS,Premium,8,2,18,0.67,69.0,1.08,75.0,-5.0,Cancelled_By_Driver
7f196342,2026-08-13 07:26:00,3,7,Electronic_City,Peenya,24.6,74,Light,Clear,Android,Mid_Range,39,4,1,0.56,369.0,1.02,377.0,26.0,User_Abandoned_App
01ade75e,2026-03-09 05:53:00,0,5,Marathahalli,HSR_Layout,11.9,42,Free_Flow,Clear,iOS,Premium,95,4,25,0.19,178.5,1.14,204.0,18.0,Ride_Accepted
26d12735,2026-05-02 15:48:00,5,15,Whitefield,Bellandur,17.9,54,Light,Clear,iOS,Premium,68,3,7,0.9,268.5,1.23,331.0,5.0,User_Abandoned_App
5b6486b3,2026-06-17 17:57:00,2,17,Indiranagar,Whitefield,6.6,51,Gridlock,Light_Rain,Android,Mid_Range,13,8,16,0.7,99.0,1.73,172.0,32.0,Ride_Accepted
2e4c689d,2026-07-08 13:20:00,2,13,Koramangala,Whitefield,4.4,10,Free_Flow,Clear,Android,Premium,22,4,19,0.63,66.0,1.11,73.0,-3.0,Ride_Accepted
c03e6293,2026-05-19 12:47:00,1,12,Marathahalli,Hebbal,6.4,31,Moderate,Clear,Android,Budget,21,3,2,0.28,96.0,0.9,86.0,4.0,User_Abandoned_App
90ec5354,2026-07-29 08:18:00,2,8,Hebbal,Electronic_City,12.3,69,Heavy,Clear,iOS,Premium,70,2,19,0.67,184.5,1.4,258.0,37.0,Ride_Accepted
750f2e8f,2026-07-19 07:50:00,6,7,HSR_Layout,Indiranagar,9.6,27,Free_Flow,Clear,Android,Mid_Range,66,6,47,0.77,144.0,1.05,151.0,10.0,User_Abandoned_App
5b7196b5,2026-04-20 13:19:00,0,13,Hebbal,HSR_Layout,6.3,31,Moderate,Clear,iOS,Premium,65,3,7,0.49,94.5,1.12,106.0,5.0,Ride_Accepted
1909ac3f,2026-06-13 17:34:00,5,17,Peenya,Hebbal,19.2,145,Gridlock,Clear,Android,Budget,50,6,32,0.89,288.0,1.54,443.0,24.0,User_Abandoned_App
a5497e13,2026-05-27 09:15:00,2,9,Whitefield,Hebbal,18.1,110,Heavy,Clear,iOS,Mid_Range,61,1,34,0.74,271.5,1.23,334.0,-26.0,User_Abandoned_App
2819b359,2026-06-12 08:48:00,4,8,Koramangala,Indiranagar,10.9,84,Gridlock,Clear,Android,Mid_Range,82,7,29,0.58,163.5,1.46,238.0,7.0,User_Abandoned_App
410c9beb,2026-06-06 12:50:00,5,12,Bellandur,Marathahalli,10.7,29,Light,Light_Rain,Android,Premium,51,2,37,0.43,160.5,1.11,178.0,-14.0,Ride_Accepted
d2b5d2a5,2026-04-19 05:36:00,6,5,HSR_Layout,Indiranagar,10.3,29,Light,Clear,Android,Mid_Range,95,3,18,0.59,154.5,0.94,146.0,-2.0,Ride_Accepted
5783ec12,2026-08-23 18:22:00,6,18,Marathahalli,Indiranagar,13.6,62,Moderate,Clear,iOS,Premium,93,5,29,0.72,204.0,1.15,235.0,-27.0,Ride_Accepted
fa21f68f,2026-08-01 15:24:00,5,15,Hebbal,Electronic_City,7.7,34,Moderate,Clear,Android,Mid_Range,17,4,34,0.88,115.5,1.15,132.0,-10.0,Ride_Accepted
7b37ca8a,2026-06-01 11:23:00,0,11,Electronic_City,Koramangala,14.2,45,Light,Clear,Android,Mid_Range,7,1,5,0.59,213.0,0.97,207.0,32.0,Ride_Accepted
7c7d13f2,2026-03-19 12:49:00,3,12,Peenya,Bellandur,10.3,28,Free_Flow,Clear,iOS,Premium,68,3,37,0.82,154.5,1.24,192.0,6.0,Ride_Accepted
0d0e5134,2026-05-05 13:22:00,1,13,Electronic_City,HSR_Layout,7.2,27,Free_Flow,Clear,iOS,Premium,61,3,22,0.72,108.0,1.12,121.0,-11.0,User_Abandoned_App
90f3b4dd,2026-05-22 20:06:00,4,20,Indiranagar,Malleshwaram,14.4,107,Gridlock,Clear,Android,Mid_Range,44,2,1,0.33,216.0,1.24,268.0,-9.0,User_Abandoned_App
b1a5c0e3,2026-06-15 08:31:00,0,8,Koramangala,Malleshwaram,5.6,40,Gridlock,Clear,Android,Mid_Range,42,2,25,0.69,84.0,1.44,121.0,24.0,Cancelled_By_Driver
696df748,2026-04-19 05:39:00,6,5,Peenya,Koramangala,11.7,63,Free_Flow,Heavy_Downpour,Android,Mid_Range,19,5,39,0.9,175.5,1.6,281.0,9.0,Ride_Accepted
85c49b3f,2026-08-16 18:22:00,6,18,Peenya,Malleshwaram,21.8,163,Gridlock,Clear,Android,Mid_Range,93,4,28,0.81,327.0,1.53,500.0,-22.0,User_Abandoned_App
0b9f7bf8,2026-03-24 19:19:00,1,19,Indiranagar,Koramangala,8.5,50,Heavy,Clear,iOS,Premium,39,4,32,0.82,127.5,1.35,172.0,-5.0,User_Abandoned_App
95e86d2d,2026-03-17 14:47:00,1,14,Whitefield,Koramangala,21.7,65,Free_Flow,Clear,iOS,Mid_Range,6,4,33,0.79,325.5,1.53,498.0,-32.0,Ride_Accepted
02e5f000,2026-05-03 15:45:00,6,15,Bellandur,Electronic_City,12.7,37,Light,Clear,Android,Mid_Range,20,1,20,0.85,190.5,1.03,196.0,-8.0,User_Abandoned_App
a645e755,2026-03-01 07:13:00,6,7,HSR_Layout,Indiranagar,8.0,34,Moderate,Clear,iOS,Premium,100,1,34,0.7,120.0,1.14,137.0,-24.0,User_Abandoned_App
1d567300,2026-07-12 00:33:00,6,0,Peenya,Hebbal,5.2,17,Free_Flow,Light_Rain,Android,Mid_Range,33,2,3,0.37,78.0,0.95,74.0,-11.0,Ride_Accepted
b0108ae0,2026-03-05 15:15:00,3,15,Bellandur,HSR_Layout,5.7,14,Free_Flow,Clear,iOS,Mid_Range,90,4,19,0.75,85.5,1.05,90.0,-33.0,Ride_Accepted
629daf8f,2026-05-06 17:23:00,2,17,Electronic_City,Whitefield,11.4,111,Heavy,Thunderstorm,iOS,Premium,30,2,20,0.7,171.0,2.31,395.0,54.0,User_Abandoned_App
578dd6d7,2026-03-25 05:42:00,2,5,Malleshwaram,Koramangala,30.7,92,Free_Flow,Light_Rain,Android,Mid_Range,37,4,21,0.37,460.5,0.9,414.0,-0.0,Ride_Accepted
87433841,2026-06-19 18:08:00,4,18,Malleshwaram,Marathahalli,5.0,37,Gridlock,Clear,iOS,Premium,41,3,5,0.81,75.0,1.77,133.0,-12.0,User_Abandoned_App
615efaee,2026-06-03 11:15:00,2,11,Koramangala,Peenya,13.9,65,Moderate,Clear,iOS,Premium,82,3,37,0.82,208.5,1.24,258.0,7.0,Ride_Accepted
595b6163,2026-06-25 18:48:00,3,18,Peenya,Bellandur,15.4,112,Gridlock,Clear,iOS,Premium,67,5,34,0.51,231.0,1.49,345.0,-6.0,User_Abandoned_App
1af61806,2026-08-07 06:52:00,4,6,HSR_Layout,Marathahalli,11.7,39,Free_Flow,Clear,Android,Premium,63,2,25,0.9,175.5,1.21,212.0,-14.0,Ride_Accepted
7ef4f387,2026-03-14 15:25:00,5,15,Peenya,Koramangala,8.6,57,Moderate,Heavy_Downpour,Android,Budget,48,5,27,0.31,129.0,1.3,167.0,9.0,Ride_Accepted
454b5124,2026-06-01 16:59:00,0,16,HSR_Layout,Bellandur,15.4,44,Light,Clear,Android,Mid_Range,39,1,35,0.87,231.0,1.15,266.0,30.0,User_Abandoned_App
42310e23,2026-05-27 12:44:00,2,12,Bellandur,Bellandur,18.3,55,Free_Flow,Light_Rain,Android,Budget,28,1,15,0.41,274.5,0.9,247.0,20.0,User_Abandoned_App
2aea19cd,2026-05-18 15:16:00,0,15,Malleshwaram,Electronic_City,21.4,67,Light,Light_Rain,Android,Mid_Range,73,3,20,0.56,321.0,0.95,305.0,12.0,Ride_Accepted
2b4df1c8,2026-04-18 14:29:00,5,14,HSR_Layout,Electronic_City,19.9,61,Free_Flow,Clear,Android,Budget,63,1,33,0.83,298.5,0.98,292.0,48.0,User_Abandoned_App
67ff448a,2026-07-18 10:33:00,5,10,Indiranagar,Koramangala,10.8,85,Gridlock,Clear,iOS,Premium,38,2,13,0.54,162.0,1.48,239.0,6.0,Ride_Accepted
071b0a43,2026-03-17 17:52:00,1,17,Malleshwaram,Indiranagar,11.2,71,Heavy,Clear,Android,Mid_Range,30,1,41,0.9,168.0,1.26,211.0,-15.0,User_Abandoned_App
2de3855f,2026-03-28 19:53:00,5,19,Peenya,Malleshwaram,13.4,129,Gridlock,Heavy_Downpour,iOS,Premium,79,5,10,0.54,201.0,2.07,417.0,5.0,Ride_Accepted
5f215382,2026-04-09 17:36:00,3,17,Indiranagar,Bellandur,7.2,54,Gridlock,Clear,iOS,Premium,38,3,7,0.63,108.0,1.57,170.0,29.0,Ride_Accepted
1c599325,2026-08-02 07:20:00,6,7,Electronic_City,Bellandur,16.6,51,Free_Flow,Clear,Android,Budget,21,2,29,0.9,249.00000000000003,0.95,237.0,25.0,Ride_Accepted
77c3d676,2026-08-16 16:15:00,6,16,Bellandur,Indiranagar,17.5,53,Free_Flow,Clear,iOS,Premium,41,2,1,0.8,262.5,1.24,324.0,28.0,User_Abandoned_App
7eaa26c5,2026-08-22 15:39:00,5,15,Koramangala,Whitefield,7.3,27,Light,Clear,iOS,Premium,1,4,43,0.9,109.5,1.52,166.0,0.0,Ride_Accepted
e62a166f,2026-04-06 04:50:00,0,4,Marathahalli,Indiranagar,5.5,14,Light,Clear,Android,Premium,1,4,15,0.9,82.5,1.59,131.0,30.0,Ride_Accepted
98deb11a,2026-05-10 17:50:00,6,17,HSR_Layout,Whitefield,15.3,111,Gridlock,Clear,iOS,Premium,5,3,41,0.7,229.5,1.55,355.0,-12.0,Ride_Accepted
5e141190,2026-05-16 14:52:00,5,14,Malleshwaram,Electronic_City,13.1,59,Moderate,Light_Rain,Android,Mid_Range,29,2,42,0.9,196.5,1.12,219.0,5.0,Ride_Accepted
c5683c64,2026-06-26 18:00:00,4,18,HSR_Layout,Electronic_City,27.9,180,Gridlock,Clear,Android,Mid_Range,58,4,1,0.9,418.5,1.47,614.0,16.0,Ride_Accepted
faf4ef21,2026-03-30 17:12:00,0,17,HSR_Layout,Whitefield,7.2,29,Moderate,Clear,Android,Mid_Range,68,2,19,0.24,108.0,0.98,106.0,-5.0,Ride_Accepted
764652cc,2026-07-13 07:03:00,0,7,Koramangala,Marathahalli,10.0,28,Free_Flow,Clear,Android,Premium,63,3,30,0.9,150.0,1.26,189.0,6.0,Cancelled_By_Driver
be681944,2026-06-18 18:36:00,3,18,Malleshwaram,HSR_Layout,8.4,59,Gridlock,Clear,Android,Mid_Range,77,6,13,0.49,126.0,1.44,182.0,37.0,Ride_Accepted
dc3d3c8d,2026-05-13 12:51:00,2,12,Hebbal,Whitefield,11.4,31,Free_Flow,Clear,Android,Premium,95,3,23,0.71,171.0,1.1,189.0,-4.0,User_Abandoned_App
660185fa,2026-08-15 07:58:00,5,7,Indiranagar,HSR_Layout,15.9,70,Moderate,Clear,Android,Budget,76,2,12,0.8,238.5,1.03,245.0,10.0,Ride_Accepted
27cc74e3,2026-08-26 08:41:00,2,8,Marathahalli,HSR_Layout,10.9,52,Moderate,Clear,Android,Mid_Range,40,3,22,0.84,163.5,1.12,182.0,20.0,Ride_Accepted
c8220d34,2026-04-09 07:13:00,3,7,HSR_Layout,Bellandur,6.1,22,Moderate,Clear,Android,Mid_Range,41,2,40,0.76,91.5,1.15,105.0,-2.0,Ride_Accepted
f20c16b2,2026-04-01 15:02:00,2,15,Malleshwaram,Bellandur,20.7,66,Light,Light_Rain,iOS,Mid_Range,56,2,30,0.88,310.5,1.16,359.0,43.0,Ride_Accepted
34e01524,2026-04-05 15:29:00,6,15,Malleshwaram,HSR_Layout,13.5,42,Light,Clear,Android,Mid_Range,62,3,43,0.62,202.5,1.09,221.0,-13.0,Ride_Accepted
2c76431d,2026-04-14 17:02:00,1,17,HSR_Layout,Peenya,9.2,43,Moderate,Light_Rain,iOS,Premium,42,1,28,0.81,138.0,1.15,159.0,-11.0,Ride_Accepted
0b0385a7,2026-03-25 08:47:00,2,8,Electronic_City,Hebbal,21.8,161,Gridlock,Clear,Android,Premium,44,7,30,0.66,327.0,1.61,527.0,-26.0,User_Abandoned_App
fe9b3be4,2026-05-19 06:44:00,1,6,Malleshwaram,Whitefield,10.1,38,Free_Flow,Clear,Android,Mid_Range,98,2,24,0.74,151.5,0.97,148.0,21.0,User_Abandoned_App
1729161e,2026-08-12 05:56:00,2,5,Bellandur,Whitefield,6.9,18,Free_Flow,Clear,iOS,Premium,80,3,34,0.9,103.5,1.13,117.0,-32.0,Ride_Accepted
76b153a3,2026-04-15 20:23:00,2,20,Marathahalli,Koramangala,15.3,87,Heavy,Clear,Android,Mid_Range,92,2,35,0.61,229.5,1.12,258.0,-28.0,User_Abandoned_App
b2bbe1c9,2026-05-10 08:13:00,6,8,Marathahalli,Peenya,5.8,31,Heavy,Clear,Android,Budget,6,2,11,0.62,87.0,1.11,96.0,4.0,Ride_Accepted
d84be9c4,2026-08-04 08:26:00,1,8,Peenya,HSR_Layout,27.8,172,Heavy,Clear,iOS,Premium,3,1,27,0.8,417.0,1.43,594.0,-17.0,Ride_Accepted
37ddb3f2,2026-03-31 11:20:00,1,11,HSR_Layout,Whitefield,12.5,34,Free_Flow,Clear,Android,Mid_Range,14,3,25,0.9,187.5,1.13,213.0,46.0,Ride_Accepted
ef9b54b9,2026-06-16 19:59:00,1,19,Marathahalli,HSR_Layout,7.7,30,Moderate,Clear,Android,Premium,8,2,20,0.81,115.5,1.16,134.0,-1.0,Ride_Accepted
54e7963c,2026-06-27 19:54:00,5,19,Electronic_City,Malleshwaram,7.7,76,Gridlock,Heavy_Downpour,Android,Mid_Range,76,4,1,0.82,115.5,1.98,229.0,-45.0,User_Abandoned_App
5d34ce4d,2026-05-14 17:56:00,3,17,Hebbal,HSR_Layout,10.3,67,Heavy,Light_Rain,iOS,Premium,40,1,34,0.73,154.5,1.36,210.0,-14.0,Ride_Accepted
1a6f12c9,2026-03-27 09:01:00,4,9,HSR_Layout,Koramangala,13.3,105,Gridlock,Clear,Android,Premium,87,3,34,0.9,199.5,1.82,364.0,-10.0,User_Abandoned_App
4153dc9b,2026-08-05 08:39:00,2,8,Indiranagar,Electronic_City,10.5,84,Gridlock,Clear,Android,Budget,53,4,2,0.77,157.5,1.56,245.0,16.0,Ride_Accepted
66042f28,2026-06-05 04:26:00,4,4,HSR_Layout,Bellandur,9.1,26,Free_Flow,Clear,Android,Budget,7,8,27,0.9,136.5,1.39,189.0,4.0,Ride_Accepted
f42e9f69,2026-08-19 08:16:00,2,8,Hebbal,Whitefield,12.8,97,Gridlock,Clear,Android,Budget,76,5,22,0.77,192.0,1.56,299.0,13.0,Ride_Accepted
a39f285c,2026-05-02 04:46:00,5,4,Peenya,Hebbal,8.7,45,Moderate,Light_Rain,Android,Mid_Range,54,4,14,0.59,130.5,0.94,122.0,-11.0,Ride_Accepted
86ab7ef2,2026-05-19 15:20:00,1,15,Whitefield,Marathahalli,19.1,94,Free_Flow,Heavy_Downpour,Android,Mid_Range,45,2,24,0.67,286.5,1.64,469.0,-13.0,Cancelled_By_Driver
100429b8,2026-06-06 10:29:00,5,10,HSR_Layout,Bellandur,7.0,43,Heavy,Light_Rain,iOS,Mid_Range,54,2,13,0.5,105.0,1.25,131.0,16.0,Ride_Accepted
e08af8c3,2026-05-06 17:16:00,2,17,Bellandur,Whitefield,5.8,42,Gridlock,Clear,Android,Budget,75,6,34,0.73,87.0,1.22,107.0,-15.0,Ride_Accepted
5709cc98,2026-07-08 10:10:00,2,10,Malleshwaram,Peenya,7.3,72,Gridlock,Heavy_Downpour,Android,Mid_Range,3,2,28,0.68,109.5,2.04,223.0,24.0,Cancelled_By_Driver
858ac4c1,2026-05-06 09:46:00,2,9,Koramangala,Peenya,6.6,38,Heavy,Light_Rain,Android,Premium,50,1,33,0.9,99.0,1.44,143.0,-4.0,User_Abandoned_App
6ff50016,2026-05-15 18:05:00,4,18,Bellandur,Electronic_City,9.2,100,Gridlock,Thunderstorm,Android,Budget,16,1,23,0.9,138.0,2.12,293.0,-19.0,Ride_Accepted
c30c8be6,2026-04-03 14:46:00,4,14,Hebbal,Electronic_City,21.9,63,Free_Flow,Clear,iOS,Premium,60,3,24,0.78,328.5,1.16,382.0,27.0,User_Abandoned_App
6e1ef5af,2026-07-11 19:03:00,5,19,Electronic_City,Whitefield,9.3,71,Gridlock,Clear,Android,Mid_Range,35,3,20,0.72,139.5,1.44,201.0,-7.0,Ride_Accepted
e27252cb,2026-03-31 08:08:00,1,8,Indiranagar,Hebbal,5.0,29,Heavy,Clear,Android,Premium,7,1,27,0.78,75.0,1.46,109.0,2.0,Ride_Accepted
c1e6c197,2026-07-16 15:51:00,3,15,Hebbal,Peenya,9.4,23,Free_Flow,Clear,Android,Premium,22,2,7,0.8,141.0,1.24,174.0,5.0,Ride_Accepted
36823d01,2026-03-15 18:57:00,6,18,Koramangala,Malleshwaram,10.9,82,Gridlock,Clear,iOS,Mid_Range,52,2,9,0.2,163.5,1.46,238.0,3.0,Ride_Accepted
e43a4626,2026-03-01 13:12:00,6,13,Hebbal,Marathahalli,6.2,15,Free_Flow,Clear,iOS,Premium,20,4,11,0.34,93.0,1.21,113.0,-6.0,Ride_Accepted
2f89d53d,2026-03-02 08:36:00,0,8,Malleshwaram,Koramangala,4.7,29,Heavy,Light_Rain,Android,Mid_Range,97,1,35,0.72,70.5,1.36,96.0,12.0,User_Abandoned_App
a58e8ea2,2026-06-01 09:44:00,0,9,Koramangala,Marathahalli,10.0,60,Heavy,Clear,Android,Budget,30,3,7,0.5,150.0,1.26,188.0,-21.0,Ride_Accepted
30bda519,2026-06-16 14:44:00,1,14,Malleshwaram,Electronic_City,16.7,51,Free_Flow,Clear,Android,Premium,73,2,26,0.6,250.5,1.07,268.0,0.0,User_Abandoned_App
c2143e1d,2026-04-08 08:31:00,2,8,Indiranagar,Electronic_City,11.2,49,Moderate,Clear,Android,Mid_Range,81,2,8,0.62,168.0,1.08,181.0,39.0,User_Abandoned_App
51ae1a13,2026-04-18 11:35:00,5,11,Marathahalli,Malleshwaram,3.4,17,Moderate,Clear,Android,Budget,56,5,30,0.9,51.0,1.04,53.0,-1.0,Ride_Accepted
